AGEP,SEX,SCHL,MAR,OCCP,WKHP,COW,CIT,RAC1P,DIS,HICOV,NATIVITY,income_label
17,2,14,5,4020,20,1,1,9,2,1,1,0
50,2,21,1,2910,8,6,5,1,2,1,2,0
71,2,21,5,3255,40,1,1,1,2,1,1,0
16,1,13,5,4120,40,1,1,1,2,1,1,0
46,1,19,1,3870,50,3,1,1,2,1,1,1
41,1,20,1,2640,40,1,1,8,2,1,1,0
67,2,20,1,4120,40,1,1,1,2,2,1,1
67,2,22,2,5400,26,1,1,1,2,1,1,0
17,2,12,5,4120,40,1,1,1,1,1,1,0
58,1,21,5,4120,40,1,1,1,1,1,1,0
56,1,19,1,4251,40,4,1,1,2,1,1,0
21,1,19,5,4220,40,2,1,1,2,1,1,0
69,1,22,3,3160,26,7,1,1,2,1,1,1
15,2,12,5,4120,40,1,1,1,2,1,1,0
55,1,24,1,2205,30,4,1,1,2,1,1,1
64,1,16,3,4000,88,1,1,1,2,1,1,1
28,2,18,5,4720,50,1,1,2,2,1,1,0
6,2,3,5,4120,40,1,1,1,2,1,1,0
64,1,21,1,10,40,1,1,1,2,1,1,1
65,2,21,1,4120,40,1,1,1,2,1,1,0
69,2,22,1,4120,40,1,1,1,2,1,1,1
49,2,21,1,4710,40,1,1,1,2,1,1,1
60,1,19,1,3520,40,1,1,1,2,1,1,1
93,2,12,1,4120,40,1,4,1,1,1,2,0
25,2,21,1,2320,40,1,1,1,2,1,1,1
54,1,15,4,8030,40,1,4,1,2,1,2,1
70,2,24,1,4120,40,1,1,1,2,1,1,0
5,2,1,5,4120,40,1,1,1,2,1,1,0
55,2,19,3,930,45,1,1,1,2,1,1,1
67,1,21,1,4760,45,1,1,1,2,1,1,1
22,2,16,5,4150,32,1,1,1,2,2,1,0
61,2,16,1,4521,40,1,4,6,2,1,2,0
81,1,16,1,205,4,7,1,1,2,1,1,0
65,2,16,1,4120,40,1,1,1,2,1,1,0
69,1,18,1,4120,40,1,3,1,2,1,1,0
32,1,19,5,20,65,1,1,1,2,1,1,1
19,1,19,5,9130,35,1,1,8,2,1,1,0
73,2,24,2,4120,40,1,1,1,2,1,1,1
22,2,18,1,5740,40,1,1,1,2,1,1,0
37,1,17,1,220,50,7,4,1,2,1,2,1
6,2,3,5,4120,40,1,1,1,2,1,1,0
49,1,9,1,4120,40,1,5,1,2,2,2,0
16,1,12,5,4120,40,1,1,1,2,2,1,0
62,1,22,1,1600,40,4,1,1,2,1,1,0
67,1,18,1,4710,60,1,1,1,2,1,1,1
93,2,19,2,4120,40,1,1,1,1,1,1,0
58,2,19,1,3602,35,1,1,1,1,1,1,0
54,2,16,1,5522,40,1,4,1,2,1,2,1
68,2,20,1,3323,16,1,1,1,2,1,1,0
33,2,21,1,2320,40,1,5,6,2,1,2,0
66,1,21,1,410,40,1,1,1,2,1,1,1
24,2,16,5,4350,19,3,1,1,2,2,1,0
14,2,12,5,4120,40,1,1,1,2,1,1,0
30,1,19,5,6442,30,7,1,1,2,1,1,0
15,2,13,5,4120,40,1,1,1,2,1,1,0
87,2,16,3,4120,40,1,1,1,1,1,1,0
89,2,16,2,4120,40,1,1,1,1,1,1,0
1,2,18,5,4120,40,1,1,1,2,1,1,0
51,2,22,3,3150,60,3,1,1,2,1,1,1
1,2,18,5,4120,40,1,1,1,2,1,1,0
26,1,21,1,3050,8,1,1,1,2,1,1,0
9,1,6,5,4120,40,1,1,1,2,1,1,0
72,2,16,1,4120,40,1,1,1,2,1,1,0
77,1,16,1,4120,40,1,1,1,2,1,1,0
38,1,21,3,800,45,3,1,1,2,1,1,1
29,2,20,5,2634,30,1,1,9,2,1,1,0
9,1,7,5,4120,40,1,1,1,2,1,1,0
79,2,16,1,4120,40,1,1,1,2,1,1,0
60,2,21,1,3255,50,1,1,1,2,1,1,1
93,2,21,2,4120,40,1,1,1,1,1,1,1
38,1,22,1,1006,40,1,1,8,2,1,1,1
80,1,16,1,4120,40,1,1,1,2,1,1,0
53,2,21,1,150,40,3,1,1,2,1,1,1
27,1,21,5,3910,40,1,1,1,2,1,1,1
42,2,23,1,3090,50,1,4,6,2,1,2,1
76,1,14,1,4120,40,1,1,1,1,1,1,0
35,1,15,5,4120,40,1,1,1,2,1,1,0
77,1,16,1,4120,40,1,1,1,2,1,1,0
65,2,18,2,4120,40,1,1,1,2,1,1,1
28,2,20,5,4120,40,1,1,3,2,1,1,0
86,1,18,2,4120,40,1,1,1,1,1,1,0
21,1,16,5,5240,40,1,1,1,2,2,1,0
29,1,1,1,4950,12,6,1,8,2,1,1,0
22,1,19,5,7140,45,5,1,1,2,1,1,0
43,2,19,2,4510,30,6,1,1,2,1,1,0
4,1,1,5,4120,40,1,1,2,2,1,1,0
2,2,18,5,4120,40,1,1,2,2,1,1,0
59,1,17,1,4230,20,7,1,1,2,1,1,0
17,1,14,5,4120,40,1,1,1,2,1,1,0
76,2,21,1,4120,40,1,1,1,2,1,1,0
59,1,21,1,6200,40,7,1,1,2,1,1,1
18,2,16,5,4120,40,1,1,1,2,2,1,0
47,2,9,1,4220,20,1,4,1,2,1,2,0
17,2,14,5,4120,40,1,1,1,2,1,1,0
17,1,14,5,4120,40,1,1,1,2,2,1,0
68,2,21,1,710,10,3,1,1,2,1,1,1
73,2,19,2,2633,40,1,1,1,1,1,1,0
64,2,19,1,51,40,2,1,1,2,1,1,1
44,1,19,1,3802,40,5,1,1,2,1,1,1
31,2,21,1,3421,40,1,4,6,2,1,2,0
74,1,22,5,4120,40,1,1,1,1,1,1,0
12,1,8,5,4120,40,1,1,1,2,1,1,0
13,1,10,5,4120,40,1,1,1,2,1,1,0
72,1,19,1,710,50,6,1,1,2,1,1,1
10,2,7,5,4120,40,1,1,9,2,1,1,0
78,1,16,1,9121,30,3,1,1,2,1,1,1
58,2,21,1,4010,40,7,4,6,2,2,2,0
68,2,21,1,4720,40,3,1,1,2,1,1,0
18,1,16,5,3930,40,1,1,1,2,1,1,0
8,2,4,5,4120,40,1,1,1,2,1,1,0
74,1,20,1,160,40,5,1,2,2,1,1,1
59,2,15,5,4120,40,1,1,3,2,1,1,0
61,2,5,1,4120,40,1,5,1,2,1,2,0
61,2,21,1,440,60,1,1,1,2,1,1,1
25,1,19,5,4120,40,1,1,1,2,1,1,0
49,1,20,1,1021,44,1,1,1,2,1,1,1
49,2,21,1,2012,40,2,1,1,2,1,1,0
10,1,7,5,4120,40,1,1,1,2,1,1,0
71,1,21,1,4120,40,1,1,1,1,1,1,0
82,1,22,1,4120,40,1,1,1,2,1,1,0
58,2,16,5,5740,40,1,1,1,2,1,1,0
48,1,1,1,6530,52,1,5,1,2,1,2,1
19,1,16,5,6530,52,1,1,1,2,1,1,1
70,1,21,1,4120,40,1,1,1,2,1,1,0
64,2,21,1,4120,40,1,3,1,2,1,1,0
62,1,23,3,3090,50,2,1,1,2,1,1,1
93,2,20,2,4120,40,1,1,1,1,1,1,0
11,2,8,5,4120,40,1,1,1,2,1,1,0
41,1,15,5,7200,40,1,1,1,2,1,1,0
73,2,17,1,4120,40,1,5,1,2,1,2,0
33,1,16,5,9645,45,1,1,3,2,1,1,0
52,1,13,5,4255,16,1,1,1,1,1,1,0
63,1,22,1,60,40,3,1,1,2,1,1,1
36,1,22,1,3870,50,5,1,1,2,1,1,1
66,2,16,1,4120,40,1,1,1,1,1,1,0
6,2,3,5,4120,40,1,1,1,2,1,1,0
42,2,19,1,4120,40,1,1,1,2,1,1,0
5,1,1,5,4120,40,1,1,9,2,1,1,0
68,1,21,3,4120,40,1,1,1,1,1,1,0
63,1,20,1,102,50,4,1,1,2,1,1,1
35,1,19,5,4435,40,1,1,1,2,1,1,0
17,1,13,5,4120,40,1,1,1,2,1,1,0
59,1,18,1,3870,40,3,3,1,2,1,1,1
6,2,3,5,4120,40,1,1,9,2,1,1,0
36,1,19,1,1970,40,2,1,1,2,1,1,0
36,2,19,1,3300,40,1,4,1,2,1,2,0
3,1,1,5,4120,40,1,1,1,2,1,1,0
2,1,18,5,4120,40,1,1,1,2,1,1,0
4,1,1,5,4120,40,1,1,3,2,2,1,0
15,1,11,5,4120,40,1,1,1,2,1,1,0
54,2,1,1,4120,40,1,5,6,2,2,2,0
53,2,16,3,5550,43,5,1,1,2,1,1,1
14,2,11,5,4120,40,1,1,1,2,1,1,0
69,1,16,1,5240,40,1,1,1,2,1,1,1
79,1,21,1,4120,40,1,1,1,2,1,1,0
68,1,16,1,1460,40,1,1,1,2,1,1,0
78,1,22,2,4120,40,1,1,1,1,1,1,0
38,2,18,5,5110,40,1,1,1,2,1,1,0
78,1,22,1,5240,20,1,1,1,1,1,1,0
76,2,16,1,4120,40,1,5,1,2,1,2,0
59,1,17,3,4120,40,1,1,1,2,1,1,0
38,2,20,3,4522,40,6,3,1,2,1,1,0
60,1,20,5,4700,40,6,1,1,2,2,1,1
59,1,22,3,4700,45,2,1,1,2,1,1,1
65,2,19,3,5400,40,1,1,1,2,1,1,0
74,1,21,3,9645,20,1,1,1,1,1,1,1
35,2,18,3,3421,40,1,1,1,2,1,1,0
34,1,20,5,3300,32,2,1,1,2,1,1,0
33,2,18,5,4110,40,1,4,6,2,1,2,0
35,2,19,5,630,40,3,1,3,2,2,1,0
3,1,1,5,4120,40,1,1,3,2,2,1,0
42,2,12,3,440,40,1,1,1,2,2,1,1
33,1,14,1,6260,45,6,5,8,2,2,2,0
31,2,19,3,5330,40,1,1,1,2,1,1,1
38,2,24,1,800,40,1,1,1,2,1,1,1
55,1,16,1,3630,30,6,1,9,2,1,1,0
45,1,19,1,230,40,6,1,1,2,1,1,1
34,1,21,1,1745,40,5,1,1,2,1,1,1
68,1,18,5,7340,40,1,1,8,2,1,1,0
64,2,16,3,3602,15,4,1,1,2,2,1,0
14,2,10,5,4120,40,1,1,1,2,1,1,0
65,2,18,3,5940,40,3,1,1,2,1,1,0
66,2,23,1,4120,40,1,1,1,2,1,1,1
40,1,18,1,6850,40,1,1,1,2,1,1,1
50,1,10,3,4120,40,1,1,1,1,1,1,0
49,1,21,3,1555,40,1,1,1,2,1,1,1
47,2,15,2,4230,8,6,5,1,2,2,2,0
29,2,20,1,3424,40,1,1,1,2,1,1,0
69,1,21,1,3930,32,1,1,1,2,1,1,0
72,1,13,1,7340,36,1,1,1,1,1,1,0
66,1,22,1,4120,40,1,1,1,2,1,1,0
29,1,18,4,7340,50,1,1,8,2,1,1,1
73,2,21,1,52,50,1,1,1,2,1,1,1
64,2,20,3,4120,40,1,3,1,2,1,1,0
62,2,20,3,4720,24,1,2,1,1,1,1,0
73,1,20,1,940,20,6,1,1,2,1,1,0
60,1,22,5,4920,25,1,1,6,2,1,1,1
34,2,21,1,2310,40,3,1,1,2,1,1,0
67,1,20,1,4120,40,1,1,1,2,1,1,1
38,1,15,5,5900,50,1,4,8,2,2,2,1
28,1,21,5,1010,40,1,5,6,2,1,2,1
53,2,16,2,4920,40,7,1,1,2,2,1,0
77,2,16,1,4120,40,1,1,1,2,1,1,0
3,1,1,5,4120,40,1,1,8,2,1,1,0
39,2,20,3,4720,16,1,1,1,1,1,1,0
19,1,16,5,9620,30,1,1,1,2,1,1,0
64,2,20,1,2545,40,1,1,3,2,1,1,0
65,1,17,3,9620,40,1,1,1,2,1,1,0
31,2,15,5,4120,40,1,1,1,2,1,1,0
67,2,20,3,4120,40,1,1,1,2,1,1,0
15,2,12,5,4120,40,1,1,1,2,2,1,0
50,2,21,3,4120,40,1,1,1,2,1,1,0
81,1,21,1,4120,40,1,1,1,1,1,1,1
61,1,16,1,4230,22,6,1,1,2,1,1,0
6,2,3,5,4120,40,1,1,1,2,1,1,0
83,1,21,3,6355,40,1,1,1,1,1,1,0
59,1,21,1,110,40,4,1,1,2,1,1,1
13,1,7,5,4120,40,1,1,3,2,1,1,0
82,1,22,1,4120,40,1,1,1,2,1,1,1
26,1,21,5,4110,20,1,1,1,2,1,1,0
77,1,14,1,4120,40,1,1,8,2,1,1,0
44,2,21,1,120,40,1,5,6,2,1,2,0
7,1,4,5,4120,40,1,1,6,2,1,1,0
43,2,22,1,1610,40,5,1,1,2,1,1,1
60,1,19,1,5240,40,5,1,1,2,1,1,0
63,1,22,1,710,36,1,3,1,2,1,1,1
67,1,22,1,1305,54,7,1,1,2,1,1,1
23,2,19,1,4110,20,1,1,1,2,1,1,0
43,1,17,3,2011,40,4,1,8,2,1,1,1
26,1,21,5,20,45,1,1,1,1,1,1,0
63,2,19,1,4120,40,1,5,1,2,1,2,0
62,2,22,1,4120,40,1,1,1,2,1,1,0
24,1,16,5,9620,35,2,1,1,1,1,1,0
60,2,21,1,4120,40,1,1,2,1,1,1,0
50,1,19,1,4120,40,1,1,3,2,2,1,0
10,1,7,5,4120,40,1,1,3,2,2,1,0
8,1,5,5,4120,40,1,1,3,2,2,1,0
17,2,14,5,4600,5,1,1,1,2,1,1,0
20,2,19,5,4760,20,1,1,9,2,1,1,0
47,1,22,1,1305,50,7,1,1,2,1,1,1
30,2,21,5,5240,40,1,1,1,2,1,1,0
36,2,22,3,4200,40,7,4,1,1,1,2,0
6,2,3,5,4120,40,1,1,9,2,1,1,0
43,1,20,3,2360,40,1,1,1,2,1,1,0
32,1,19,5,7200,66,1,1,1,2,1,1,1
34,1,14,3,9130,40,1,1,1,2,1,1,0
9,2,5,5,4120,40,1,1,1,2,1,1,0
49,2,22,5,2310,40,4,1,3,2,1,1,1
50,2,23,3,2100,60,7,1,1,2,1,1,1
47,1,20,1,3740,40,5,1,1,2,1,1,1
12,1,9,5,4120,40,1,1,3,2,1,1,0
25,1,22,5,4700,40,1,5,2,2,1,2,0
65,2,16,2,4350,10,6,1,1,2,1,1,0
77,1,18,2,4120,40,1,1,1,1,1,1,0
32,2,18,4,3602,50,1,1,2,2,2,1,0
66,2,19,3,5740,40,3,1,1,1,1,1,0
23,1,14,5,9620,40,1,1,1,1,1,1,0
22,1,9,5,4251,40,1,5,1,2,2,2,0
59,2,20,3,4120,40,1,4,6,2,1,2,0
15,2,11,5,4120,40,1,1,2,2,1,1,0
51,2,22,1,2310,40,5,1,3,2,1,1,1
54,2,16,1,4840,40,1,1,1,2,1,1,0
58,1,16,1,5240,25,1,1,1,2,1,1,0
45,1,20,3,6355,40,1,1,1,2,1,1,0
68,2,20,2,4435,15,2,4,1,2,1,2,0
26,2,21,5,3645,36,1,1,1,2,1,1,0
15,1,11,5,4120,40,1,1,1,2,1,1,0
79,2,16,3,4120,40,1,2,1,1,1,1,0
89,2,11,2,4120,40,1,1,3,1,1,1,0
27,1,18,1,7020,40,1,1,1,2,1,1,0
45,2,16,5,9142,40,1,1,3,2,1,1,0
74,2,16,3,4120,40,1,1,3,1,1,1,0
54,2,19,3,5810,35,1,1,1,1,1,1,0
65,2,21,1,4120,40,1,1,1,2,1,1,0
61,1,18,1,20,40,6,1,1,2,1,1,0
42,2,14,1,5165,30,1,1,3,2,1,1,0
64,2,12,1,4120,40,1,1,1,1,1,1,0
30,2,19,5,5330,40,1,1,1,2,1,1,0
6,1,3,5,4120,40,1,1,9,2,1,1,0
53,1,21,1,440,45,1,1,1,2,1,1,1
45,2,20,1,3255,40,1,1,1,2,1,1,1
8,2,5,5,4120,40,1,1,3,2,1,1,0
35,2,21,1,2310,45,3,1,1,2,1,1,0
29,1,18,5,5610,40,1,1,1,2,1,1,0
55,2,9,1,4120,40,1,4,8,2,2,2,0
75,2,15,2,4120,40,1,1,1,2,1,1,0
8,2,5,5,4120,40,1,1,1,2,1,1,0
7,1,4,5,4120,40,1,1,1,2,1,1,0
47,1,18,5,9141,60,1,1,2,2,1,1,1
61,2,16,1,5400,20,2,1,1,2,1,1,0
5,1,3,5,4120,40,1,1,1,2,1,1,0
35,1,12,1,4251,30,6,5,9,2,2,2,0
6,2,1,5,4120,40,1,1,9,2,1,1,0
22,2,16,5,3500,30,1,1,1,2,1,1,0
17,2,14,5,4120,40,1,1,1,2,1,1,0
31,2,19,1,3870,50,5,1,1,2,1,1,1
76,2,20,1,4120,40,1,1,1,2,1,1,0
34,1,20,1,1050,40,1,1,1,1,1,1,0
40,2,16,5,5740,40,1,1,1,2,1,1,0
17,1,14,5,4120,40,1,1,1,2,1,1,0
4,2,1,5,4120,40,1,1,1,2,1,1,0
59,2,18,3,5240,40,4,1,1,2,1,1,0
69,2,19,1,4120,40,1,1,1,2,1,1,0
28,2,21,5,3255,40,1,1,1,2,2,1,0
3,2,1,5,4120,40,1,1,7,2,1,1,0
51,1,20,3,7315,40,1,1,1,1,1,1,0
40,1,19,4,5240,40,1,1,1,2,1,1,0
45,2,16,4,4760,40,1,1,9,2,1,1,0
63,2,21,3,820,20,5,1,1,2,1,1,1
15,1,12,5,4120,40,1,1,1,2,2,1,0
55,2,17,1,5110,40,1,1,1,2,1,1,0
39,1,16,3,4000,50,1,1,1,2,1,1,1
66,1,24,1,2205,40,1,1,1,1,1,1,0
73,2,21,1,4120,40,1,4,6,2,1,2,0
61,1,21,1,9142,15,1,1,1,2,1,1,1
60,1,24,1,2205,60,4,1,1,2,1,1,1
26,2,15,5,4220,20,2,5,1,2,1,2,0
65,1,16,1,1555,40,1,1,1,2,1,1,0
56,2,19,1,4120,40,1,1,2,1,1,1,0
26,1,16,5,5610,60,2,1,1,2,1,1,1
53,1,22,5,2205,50,3,1,1,2,1,1,1
83,1,16,1,9240,10,1,1,1,1,1,1,0
46,2,17,1,5740,35,4,4,1,2,1,2,0
11,2,9,5,4120,40,1,1,1,2,1,1,0
31,1,16,1,1220,50,1,1,1,2,1,1,1
70,1,16,1,4120,40,1,1,3,1,1,1,0
37,1,21,1,6410,40,1,1,1,2,2,1,0
20,1,19,5,4760,20,1,1,9,2,1,1,0
54,2,17,3,5240,40,1,1,1,2,1,1,0
23,1,16,5,9620,25,1,1,8,2,2,1,0
48,2,22,1,710,40,4,1,9,2,1,1,1
31,1,15,5,7640,40,1,1,1,2,2,1,0
32,1,21,5,3620,50,1,1,1,2,1,1,1
20,2,20,5,3602,24,1,4,1,2,2,2,0
36,2,16,5,3602,40,1,1,1,2,1,1,0
76,2,16,2,4120,40,1,1,1,1,1,1,0
23,1,19,5,5240,40,1,1,1,2,1,1,0
6,1,2,5,4120,40,1,1,9,2,1,1,0
67,2,1,1,4120,40,1,4,1,2,1,2,0
3,2,1,5,4120,40,1,5,1,2,1,2,0
13,1,10,5,4120,40,1,1,1,1,1,1,0
56,2,21,1,2600,40,1,1,1,2,1,1,1
80,2,20,3,4030,40,1,1,2,1,1,1,0
60,2,19,5,4120,40,1,1,2,1,1,1,0
56,1,15,5,4120,40,1,1,2,1,1,1,0
4,1,2,5,4120,40,1,1,1,2,1,1,0
37,2,16,3,2170,55,2,1,1,2,1,1,0
5,2,2,5,4120,40,1,1,1,2,1,1,0
8,1,5,5,4120,40,1,1,6,2,2,1,0
56,2,21,1,800,50,7,1,1,2,1,1,1
34,2,22,5,4120,40,1,1,1,1,1,1,0
72,2,21,2,4120,40,1,1,3,1,1,1,0
67,1,19,2,4120,40,1,1,1,2,1,1,1
16,2,13,5,4120,40,1,1,1,2,1,1,0
20,2,18,5,9645,40,1,1,8,1,1,1,0
68,2,21,1,2330,37,3,1,1,2,1,1,0
56,1,19,1,4850,45,1,1,1,2,1,1,1
9,1,5,5,4120,40,1,1,3,2,1,1,0
60,2,20,1,5740,40,4,4,1,2,1,2,0
60,1,16,1,520,32,1,5,1,2,1,2,0
52,2,21,1,3255,40,2,1,1,2,1,1,1
13,2,11,5,4120,40,1,1,1,2,1,1,0
56,2,18,1,4120,40,1,1,1,1,1,1,0
19,2,19,5,4120,40,1,1,1,2,1,1,0
62,2,19,5,5000,40,1,4,1,2,1,2,0
39,1,22,1,440,40,1,4,1,2,1,2,1
58,2,19,3,800,40,3,1,1,2,1,1,0
35,2,21,1,4120,40,1,1,1,2,1,1,0
3,1,3,5,4120,40,1,1,1,2,1,1,0
61,1,1,1,205,80,7,4,8,1,1,2,0
34,1,17,5,4120,40,1,1,1,2,1,1,0
19,1,14,5,4120,40,1,1,1,2,1,1,0
39,2,16,1,3602,40,1,4,2,2,2,2,0
37,2,17,1,540,42,1,1,1,2,1,1,0
68,2,21,3,4120,40,1,1,1,1,1,1,0
71,2,16,1,4120,40,1,1,1,1,1,1,0
26,1,19,5,9121,50,3,1,1,2,1,1,0
8,2,5,5,4120,40,1,1,1,2,1,1,0
54,2,14,1,4230,40,1,4,1,2,1,2,0
13,1,10,5,4120,40,1,1,1,2,1,1,0
27,1,19,1,540,50,1,1,1,2,2,1,1
25,2,18,3,5120,40,1,1,1,2,1,1,0
58,2,23,1,3100,70,1,1,1,2,1,1,1
93,2,11,2,4120,40,1,1,3,1,1,1,0
6,1,1,5,4120,40,1,1,3,2,1,1,0
21,2,19,4,5360,40,5,1,1,2,1,1,0
3,2,1,5,4120,40,1,1,1,2,1,1,0
36,1,22,3,120,40,5,1,1,2,1,1,1
18,2,16,5,4055,30,1,1,1,1,1,1,0
73,2,16,1,4120,40,1,1,1,2,1,1,0
56,1,17,3,9130,60,1,1,1,2,1,1,1
53,2,21,1,4120,40,1,1,1,2,1,1,0
32,2,11,5,4220,40,1,5,1,2,1,2,0
46,1,19,5,4120,40,1,1,3,2,1,1,0
44,1,16,5,4120,40,1,1,1,2,2,1,0
44,2,19,3,4700,40,1,1,1,2,1,1,1
31,1,21,1,1021,40,1,5,6,2,1,2,1
74,2,6,1,4120,40,1,4,1,1,1,2,0
8,1,5,5,4120,40,1,1,1,2,1,1,0
23,2,16,5,4120,40,1,1,1,1,1,1,0
32,2,6,5,4120,40,1,5,1,2,1,2,0
52,2,14,1,4120,40,1,1,1,2,1,1,0
44,2,17,1,4510,50,1,1,1,2,1,1,1
9,2,5,5,4120,40,1,1,1,2,1,1,0
34,2,18,1,2545,4,1,1,1,2,1,1,0
10,1,7,5,4120,40,1,1,1,2,1,1,0
15,1,12,5,4120,40,1,1,1,2,1,1,0
15,2,12,5,4120,40,1,1,1,2,1,1,0
59,2,22,1,630,75,1,1,1,2,2,1,1
79,1,16,1,6305,40,1,1,1,2,1,1,0
30,1,21,5,1021,50,1,1,1,2,1,1,1
11,1,8,5,4120,40,1,1,1,2,1,1,0
72,1,21,3,440,40,6,1,1,2,1,1,0
15,1,12,5,4120,40,1,1,1,2,1,1,0
16,1,13,5,4435,10,2,1,1,2,1,1,0
37,2,21,1,4120,40,1,1,1,2,1,1,0
61,1,21,1,4120,40,1,1,1,2,1,1,0
47,1,16,1,310,55,1,4,1,2,1,2,1
46,1,22,1,1305,40,1,1,1,2,1,1,1
66,1,20,1,440,40,6,1,1,2,1,1,0
64,1,1,1,4220,40,1,5,1,2,1,2,0
10,2,7,5,4120,40,1,1,1,2,1,1,0
1,2,18,5,4120,40,1,1,3,2,1,1,0
17,2,14,5,4120,40,1,1,1,2,1,1,0
5,1,1,5,4120,40,1,1,1,2,1,1,0
48,1,23,1,3090,40,1,1,1,2,1,1,1
25,2,18,5,540,36,1,1,1,2,1,1,0
28,1,21,5,7700,40,1,5,1,2,1,2,0
44,1,16,1,20,60,1,1,3,2,1,1,1
50,2,18,3,5840,40,1,1,1,2,1,1,0
55,1,19,1,5120,40,1,4,2,2,1,2,0
16,1,12,5,4120,40,1,1,2,2,1,1,0
21,2,16,5,4040,30,1,1,1,2,1,1,0
67,1,19,1,4760,32,1,1,1,2,1,1,0
41,1,16,1,310,40,1,1,1,2,1,1,0
55,2,19,3,20,60,6,1,1,2,1,1,1
35,1,16,5,1050,40,1,1,2,2,2,1,0
25,1,21,5,5240,12,1,1,9,2,1,1,0
32,2,20,1,230,40,3,1,1,2,1,1,0
32,2,20,1,4760,36,1,5,1,2,1,2,0
53,1,19,1,3602,40,1,1,1,2,1,1,0
32,1,21,5,4000,60,1,4,6,2,1,2,0
24,1,21,5,850,55,1,1,1,2,1,1,0
66,1,19,1,7315,40,6,1,1,2,1,1,0
7,2,4,5,4120,40,1,1,1,2,1,1,0
40,1,21,1,1530,40,1,1,1,2,1,1,1
38,2,22,1,3110,24,1,1,1,2,1,1,1
3,2,1,5,4120,40,1,1,1,2,1,1,0
53,1,20,3,705,1,1,1,1,2,1,1,0
7,2,4,5,4120,40,1,1,1,2,1,1,0
34,1,21,1,51,45,1,1,1,2,1,1,1
32,2,15,3,4720,30,1,5,8,2,1,2,0
64,1,21,1,4120,40,1,1,1,2,1,1,0
33,1,21,1,1200,40,1,1,1,2,1,1,1
39,2,21,1,5740,35,1,1,1,2,2,1,0
43,2,21,5,4120,40,1,1,1,2,1,1,0
16,1,19,5,4120,40,1,1,1,2,1,1,0
79,1,24,1,4120,40,1,1,1,2,1,1,1
38,2,22,1,3245,31,1,1,1,2,1,1,0
63,1,21,1,810,60,1,1,1,2,1,1,1
34,1,19,1,6200,41,1,1,1,2,1,1,1
56,2,20,1,3323,40,1,1,1,2,1,1,1
36,2,16,3,4230,40,6,1,1,2,1,1,0
9,1,5,5,4120,40,1,1,1,2,1,1,0
26,2,19,5,4700,65,8,1,1,2,1,1,0
43,1,18,1,540,40,1,1,1,2,1,1,0
68,1,21,1,4120,40,1,1,3,2,1,1,0
30,2,15,5,9645,35,1,1,1,2,1,1,0
28,2,19,5,5240,35,1,1,1,1,1,1,0
1,1,18,5,4120,40,1,1,1,2,1,1,0
31,2,22,5,2545,40,1,1,1,2,1,1,0
77,1,19,1,4120,40,1,1,1,2,1,1,0
87,2,6,3,4120,40,1,1,3,2,1,1,0
15,1,12,5,4120,40,1,5,1,2,1,2,0
21,2,16,5,2910,28,1,1,1,2,1,1,0
23,1,15,5,3740,10,3,1,1,2,1,1,0
4,2,2,5,4120,40,1,1,1,2,1,1,0
2,2,18,5,4120,40,1,1,1,2,1,1,0
22,2,16,5,5400,40,1,1,1,2,1,1,0
8,1,6,5,4120,40,1,1,1,2,1,1,0
12,2,9,5,4120,40,1,1,1,2,1,1,0
10,1,7,5,4120,40,1,1,1,2,1,1,0
51,1,20,1,5550,40,5,1,1,2,1,1,1
37,2,16,1,5400,40,4,1,1,2,1,1,0
50,1,16,1,4220,30,1,1,3,1,2,1,0
78,2,16,3,4600,40,2,1,1,2,1,1,0
61,1,12,1,4120,40,1,1,1,1,1,1,0
55,2,16,1,4120,40,1,4,6,1,1,2,0
73,1,19,5,4760,40,1,1,1,2,1,1,0
45,1,21,5,4622,65,3,1,9,2,1,1,1
59,1,22,1,1825,32,6,1,1,2,1,1,0
11,1,8,5,4120,40,1,1,1,2,1,1,0
32,1,21,1,9645,41,1,1,1,2,1,1,1
31,1,18,5,4220,30,1,1,2,2,2,1,0
29,1,18,5,4220,40,1,1,2,2,1,1,0
34,1,16,5,1006,40,1,1,1,2,1,1,1
15,1,11,5,4120,40,1,1,1,2,1,1,0
9,2,5,5,4120,40,1,1,1,2,1,1,0
82,2,21,1,4120,40,1,4,1,1,1,2,0
60,2,21,1,4120,40,1,1,9,2,1,1,0
64,2,19,3,4120,40,1,1,1,2,1,1,0
52,1,16,1,6230,40,1,1,3,2,1,1,0
67,2,20,1,3255,36,1,1,1,2,1,1,1
44,2,19,5,3500,35,1,1,1,2,1,1,0
32,1,22,1,2830,40,1,1,1,2,1,1,0
47,2,24,1,3258,60,2,1,1,2,1,1,1
16,2,13,5,4120,40,1,1,8,2,1,1,0
62,2,23,1,4120,40,1,1,9,1,1,1,0
75,1,21,1,4920,40,1,1,1,2,1,1,0
61,2,20,2,3255,36,1,1,1,2,1,1,1
6,2,3,5,4120,40,1,1,1,2,1,1,0
79,1,22,1,4120,40,1,1,1,2,1,1,0
77,2,16,2,5120,18,1,1,1,2,1,1,0
54,2,20,1,5400,24,1,1,1,2,1,1,0
60,1,17,1,310,40,3,1,1,2,1,1,0
74,2,18,2,5220,15,3,1,1,2,1,1,0
11,2,8,5,4120,40,1,1,1,2,1,1,0
16,2,13,5,4120,40,1,1,1,2,1,1,0
